title,company,expirence,salary,location,skill,date
Senior AI / ML Engineer,Technovert,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"['NLP', 'AWS', 'AWS Sagemaker', 'Azure ML', 'Keras PyTorch', 'TensorFlow', 'IT Skills', 'Testing']",30+ DAYS AGO
Data Scientist,S4Carlisle,3-8 Yrs,Not disclosed,Chennai,"['Computer science', 'deep learning', 'Web tools', 'Programming', 'Predictive modeling', 'data visualization', 'Data mining', 'Statistics']",30+ DAYS AGO
Associate Manager - Data Scientist - M&I,PEPSI FOODS PRIV LIMITED,2-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Economics', 'model validation', 'Translation', 'data science', 'Consulting', 'Management', 'Analytics', 'performance measurement']",5 DAYS AGO
Data Scientist,Data Axle,4-8 Yrs,Not disclosed,Pune,"['IT Skills', 'Python', 'Testing', 'Data Science', 'Machine Learning', 'Cloud', 'AWS', 'Computer science']",5 DAYS AGO
Data Scientist,Kyndryl,7-11 Yrs,Not disclosed,Mumbai,"['analysis', 'AI', 'PowerPoint', 'ML', 'data mining', 'Tableau', 'Excel', 'SQL']",5 DAYS AGO
Data Scientist,Lakshmi North East Solutions,3-8 Yrs,Not disclosed,Guwahati,"['Financial advisory', 'Assurance', 'data science', 'Accounting', 'Consulting', 'Statistical Analyst', 'Taxation', 'Risk management']",5 DAYS AGO
Data Scientist,Jet2 Travel Technologies Pvt. Ltd.,2-5 Yrs,Not disclosed,Pune,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Oracle', 'Big Data', 'Tableau', 'Scikit-Learn']",6 DAYS AGO
Data Scientist,Pinnacle Digital Analytics Pvt Ltd,3-6 Yrs,Not disclosed,Not Specified,"['CMO', 'RMO', 'Resident Medical Officer', 'Duty Doctor', 'Medical Officer.']",30+ DAYS AGO
Data Scientist/Senior Scientist - Python/Spark/Hadoop,Connexions,2-6 Yrs,Not disclosed,Gurgaon/Gurugram,"['CRB', 'Wallet', 'Telco', 'IT Skills', 'Python', 'Machine Learning', 'Cloud', 'Big Data']",13 DAYS AGO
Data Scientist - Mumbai - Contract To Hire,RANDSTAD INDIA PVT LTD,4-9 Yrs,Not disclosed,Mumbai (All Areas),"['Data Scientist', 'R Program', 'Python', 'Supply chain', 'R Programming', 'IT Skills']",9 DAYS AGO
Sr . Associate - Data Analytics,Sutherland Global Services Inc,1-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Text Analytics', 'Python', 'SAS', 'analytical', 'R', 'SQL', 'communication', 'IT Skills']",30+ DAYS AGO
Senior Consultant For Hybrid Data Management,IBM,15-20 Yrs,Not disclosed,Kochi/Cochin,"['Data analysis', 'Data management', 'Linux', 'Operational risk', 'Consulting', 'Presales', 'Troubleshooting', 'Oracle']",26 DAYS AGO
Data Scientist-Noida-Immediate Joiner-1 Year Contract plus extendable,GR consultants,4-6 Yrs,"13,00,000 - 16,00,000 PA.",Delhi / NCR,"['Python', 'Microsoft Azure', 'R', 'IT Skills', 'Data Science', 'Cloud', 'Azure', 'Supervised Learning']",27 DAYS AGO
Data Scientist - MIND Infotech,MOTHERSONSUMI INFOTECH & DESIGNS LIMITED,4-8 Yrs,Not disclosed,Noida,"['IT Skills', 'Python', 'Software Development', 'Data Science', 'Machine Learning', 'Oracle', 'Business Acumen', 'EMR']",3 DAYS AGO
Data Scientist/Associate Data Scientist/Assistant Data Scientist,Donaldson,1-3 Yrs,Not disclosed,Gurgaon/Gurugram,"['Computer science', 'Coding', 'MySQL', 'Machine learning', 'Data quality', 'MATLAB', 'Information technology', 'Monitoring']",2 DAYS AGO
Data Scientist - MIND Infotech,MOTHERSONSUMI INFOTECH & DESIGNS LIMITED,4-8 Yrs,Not disclosed,Noida,"['IT Skills', 'Python', 'Software Development', 'Data Science', 'Machine Learning', 'Oracle', 'Business Acumen', 'EMR']",3 DAYS AGO
Hiring For Data Scientist,Lumiq.ai,2-7 Yrs,Not disclosed,"Noida, Pune, Mumbai (All Areas)","['NLP', 'Numpy', 'Python', 'IT Skills', 'Data Science', 'Machine Learning', 'Tableau', 'Matplotlib']",3 DAYS AGO
Phython Data Scientist,Zentech Info Solutions Pvt Ltd,2-7 Yrs,Not disclosed,Mumbai,"['CSS', 'JS', 'HTML', 'IT Skills', 'Python', 'Data Science', 'DevOps', 'REST API']",4 DAYS AGO
Senior / Software Engineer - RPA,Opteamix,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Testing', 'Jenkins', 'Qa', 'Rpa', 'Unit Testing', 'Coding', 'C #']",30+ DAYS AGO
Data Scientist,XPANS IT SERVICES PVT LTD,3-8 Yrs,Not disclosed,Pune,"['Machine Learning', 'Deep Learning', 'SQL', 'CI / CD', 'presentation', 'Python', 'Azure', 'written communication']",5 DAYS AGO
AI/ML Sr. Engineer,FutureSoft (India),8-10 Yrs,Not disclosed,Gurgaon/Gurugram,"['predictive modeling', 'AI', 'revenue generation', 'business rules', 'Deployment', 'Monitoring', 'Supervision']",30+ DAYS AGO
Sr. AI/ML engineer,smartData Enterprises,5-10 Yrs,Not disclosed,Mohali,"['SAN', 'Computer vision', 'French', 'PDF', 'Networking', 'linear regression', 'Cook', 'Python']",30+ DAYS AGO
Sr. AI/ML engineer,smartData Enterprises,5-10 Yrs,Not disclosed,Mohali,"['Computer vision', 'Networking', 'linear regression', 'Python']",30+ DAYS AGO
Senior Engineer - AI,T2 Innovations,4-6 Yrs,Not disclosed,Chennai,"['Computer science', 'Prototype', 'Image processing', 'GCP', 'Machine learning', 'Agile', 'Data structures', 'Customer support']",30+ DAYS AGO
Sr . Conversational AI Engineer,kk consulting services,4-9 Yrs,Not disclosed,Gurgaon/Gurugram,"['Computer science', 'Data migration', 'Coding', 'Database design', 'Debugging', 'Machine learning', 'Data structures', 'MongoDB']",23 DAYS AGO
Senior Practice Manager,Macrohire LLP,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,"['Application Development', 'mainframe application', 'Machine Learning', 'Artificial Intelligence', 'AI', 'data management', 'Cloud and Platform automation', 'Team Management']",24 DAYS AGO
Hiring ML Manager/Sr Manager For one of the BIG 4(From Tier 1 colleges,Think People Solutions Private Ltd,7-12 Yrs,"30,00,000 - 45,00,000 PA.",Bangalore/Bengaluru,"['NLP', 'Deep Learning', 'Python', 'AI', 'ML', 'IT Skills', 'Data Science', 'Artificial Intelligence']",29 DAYS AGO
Senior Product Manager / Director,EDGE IN ASIA RECRUITMENT PRIVATE LIMITED,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Science', 'Product Development', 'Product Management', 'Financial Services', 'Analytical Skills', 'Artificial Intelligence', 'Finance', 'Advanced Analytics']",30 DAYS AGO
Senior Product Manager (Digital Health),Adecco India Private Limited,5-10 Yrs,"80,00,000 - 1 Cr and above PA.",UAE,"['Medicine', 'Product Development', 'Biostatistics', 'Product Management', 'Telemedicine', 'Artificial Intelligence', 'Digital Health', 'Healthcare']",29 DAYS AGO
Software Engineer - Unified Data Pipeline,OutSystems,2-4 Yrs,Not disclosed,Bangalore/Bengaluru,"['Node', 'power analytics', 'Apache Kafka', 'service - oriented architectures', 'artificial intelligence', 'Java', 'C#', 'object - oriented programming']",
Data Engineer,Saturam Infosystems Private Limited,2-4 Yrs,Not disclosed,"Bangalore/Bengaluru
(WFH during Covid)","['Airflow', 'Data Engineering', 'MySQL', 'Big Data', 'communication', 'Data Analysis', 'BigQuery', 'Jenkins']",2 DAYS AGO
SERM Scientist I,GSK India,4-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['medical', 'SERM', 'Drug Safety', 'Pharmacovigilance', 'Scientific Writing']",8 DAYS AGO
ML / AI Senior Developer (Java / ABAP),SAP India Pvt.Ltd,6-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Java', 'SAP ABAP', 'ML', 'NodeJs', 'K8S', 'cloud computing', 'Spring Boot', 'SAP HANA']",10 DAYS AGO
"Machine Learning Expert, AI Based Tech Company",The Recruiters,4-8 Yrs,"22,50,000 - 27,50,000 PA.","Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru
(WFH during Covid)","['XGBoost', 'Spark', 'PyTorch', 'Python', 'Azure', 'AWS', 'data visualisation', 'GCP']",9 DAYS AGO
Data Scientist - Tensorflow/ Deep Learning,TalentStack,1-4 Yrs,Not disclosed,Mumbai,"['Tensorflow', 'data structures', 'Python', 'Keras', 'IT Skills', 'Data Science', 'Machine Learning', 'Big Data']",18 DAYS AGO
Manager / Senior Manager - AI & ML,PNB Housing,1-4 Yrs,Not disclosed,Bangalore/Bengaluru,"['Logistic regression', 'data science', 'Coding', 'Arima', 'Machine learning', 'Banking', 'linear regression', 'Housing finance']",12 DAYS AGO
Big Data Engineer,Scienaptic Systems,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Customer acquisition', 'Credit underwriting', 'Infrastructure', 'big data', 'Operations', 'AWS', 'Analytics']",30+ DAYS AGO
Reporting Analyst / Data Scientist (Supply Chain) - Night Shift,NEWAGE PRODUCT DESIGNS PRIVATE LIMITED,4-9 Yrs,Not disclosed,Remote,"['Data Science', 'Data Mining', 'Machine Learning', 'Deep Learning', 'Python', 'Predictive Analytics']",9 DAYS AGO
Sr. Developer,Mphasis,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['PowerShell', 'C#', 'Python', 'IT Skills', 'Testing', 'ODBC', 'Rpa', 'Stored Procedures']",26 DAYS AGO
Machine Learning Operations For AI based Tech Company,The Recruiters,7-12 Yrs,"20,00,000 - 27,50,000 PA.","Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru
(WFH during Covid)","['Lambda', 'S3', 'CI / CD', 'EC2', 'Cloud Watch', 'Kubernetes', 'Terraform', 'Docker']",9 DAYS AGO
"Lead / Senior / Data Engineer, 3-12 years, 20-37 LPA, Bangalore",Talent Bee Consulting Pvt. Ltd,5-10 Yrs,"25,00,000 - 37,50,000 PA.",Bangalore/Bengaluru,"['S3', 'Hive', 'Hive & Spark', 'Shell', 'data lake solutions', 'Data Engineer', 'relational SQL', 'EMR']",6 DAYS AGO
"Lead / Senior / Data Engineer, 3-12 years, 20-37 LPA, Bangalore",Talent Bee Consulting Pvt. Ltd,5-10 Yrs,"25,00,000 - 37,50,000 PA.",Bangalore/Bengaluru,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Artificial Intelligence', 'Cloud', 'Product Management', 'S3']",4 DAYS AGO
"Google Cloud Data Services (Software Engineer, Sr. Software Engineer )",Aspire Recruitment Solutions,2-7 Yrs,Not disclosed,"Pune, Gurgaon/Gurugram, Bangalore/Bengaluru","['Google Cloud Data Services', 'data engineering', 'Big Data Analysis', 'IT Skills', 'Java', 'Python', 'Cloud', 'Big Data']",6 DAYS AGO
3i-infotech hiring Data Engineer,3i Infotech,5-9 Yrs,"6,00,000 - 13,00,000 PA.","Chennai
(WFH during Covid)","['Data Analysis', 'Data Processing', 'Data Governance', 'Storm', 'microservices', 'BI', 'Python', 'hadoop']",9 DAYS AGO
3i-infotech hiring Data Engineer,3i Infotech,5-9 Yrs,"6,00,000 - 13,00,000 PA.","Chennai
(WFH during Covid)","['Data Analysis', 'Data Processing', 'Data Governance', 'IT Skills', 'Python', 'Big Data', 'Airflow', 'Storm']",9 DAYS AGO
Director Data Engineering,Adidas,7-12 Yrs,Not disclosed,Gurgaon/Gurugram,"['Relationship management', 'Team management', 'Data management', 'Database design', 'Resource allocation', 'Data structures', 'Business intelligence', 'Resource management']",11 DAYS AGO
Data Scientist - Deep Learning/Neural Networks,Huquo Consulting Pvt. Ltd,6-10 Yrs,Not disclosed,Gurgaon/Gurugram,"['PyTorch', 'Keras', 'TensorFlow', 'data science', 'Python', 'Neural NetworksDeep Learning', 'life cycle', 'Spark']",16 DAYS AGO
Data Scientist - Deep Learning/Neural Networks,Huquo Consulting Pvt. Ltd,6-10 Yrs,Not disclosed,Gurgaon/Gurugram,"['Neural Networks', 'Deep Learning', 'IT Skills', 'Python', 'Software Development', 'Data Science', 'Machine Learning', 'NLP']",17 DAYS AGO
Machine Learning Engineer - Data Modeling/Data Science,Confidential,4-6 Yrs,Not disclosed,"Pune
(WFH during Covid)","['Java', 'PyTorch', 'communication', 'Python', 'software architecture', 'data structures', 'opencv', 'Keras']",18 DAYS AGO
Computer Data Entry Operator male or female,TEAM OM HR PROJECTIONS,0-2 Yrs,Not disclosed,Jamshedpur,"['Data Entry', 'MS Office', 'communication skills', 'operations', 'Computer Data Entry Operator', 'backend']",19 DAYS AGO
Urgent Opening-Principal Consultant- Data Science,Wipro,10-13 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru","['Artificial Intelligence', 'SAS', 'Visualization', 'R', 'SQL', 'analytics', 'Python', 'Microservices']",30+ DAYS AGO
Big Data Architect,Wipro,12-19 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['Databricks', 'Cassandra', 'Hive', 'Pig', 'MySQL', 'Kafka', 'Mahout', 'MongoDB']",30+ DAYS AGO
Data Architect,Schneider Electric,2-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['Communication Skills', 'Azure', 'Architecture', 'Business Rules', 'Big Data', 'Data Engineer', 'Data Integrator', 'Aws']",30+ DAYS AGO
Project Manager: Data Platforms,IBM,12-15 Yrs,Not disclosed,Bengaluru/Bangalore,"['IT Skills', 'DevOps', 'Project Management', 'BPO', 'project management', 'Change management', 'Project finance', 'Pathway']",30+ DAYS AGO
Data Scientist,TRH Consultancy Services,5-10 Yrs,Not disclosed,"Kolkata, Mumbai, Nagpur, Hyderabad/Secunderabad, Pune, Chennai, Coimbatore, Bangalore/Bengaluru, Delhi / NCR","['R', 'Python', 'ML', 'IT Skills', 'Selenium', 'Machine Learning', 'Big Data', 'NLP']",12 DAYS AGO
Lead Data Scientist,ATYETI,3-10 Yrs,Not disclosed,Pune,"['Data Science', 'Software Development', 'Data Engineering', 'Data Scientist', 'Data Analysis', 'Data Visualization', 'Machine Learning', 'Deep Learning']",30+ DAYS AGO
"Hadoop, Big Data (Opening in MNC)",Krazy Mantra HR Solutions Pvt. Ltd,3-5 Yrs,"8,00,000 - 16,00,000 PA.","Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['Big Data', 'Hive', 'hadoop', 'Cassandra', 'AI', 'Databricks', 'HBase', 'MongoDB']",19 DAYS AGO
Big Data Architect,Wipro,9-14 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['Big data architecture', 'Spark ML', 'MySQL', 'Pig', 'Spark', 'Big data Analysis', 'RabbitMQ', 'Cassandra']",20 DAYS AGO
"Data Science Manager II, Core Analytics and Science",Uber,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,"['Product management', 'Computer science', 'Staffing', 'Analytical', 'Project management', 'Product portfolio', 'Machine learning', 'Strategic planning']",30+ DAYS AGO
Associate Manager Data Management,DXC Technology,6-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Computer science', 'Data analysis', 'Service level', 'Interpersonal skills', 'Data management', 'Database administration', 'Hardware', 'Management']",30+ DAYS AGO
Data Scientist - SAS/SQL/SPSS,Talpro,8-12 Yrs,Not disclosed,"Delhi / NCR, Bangalore/Bengaluru","['database analysis', 'R', 'SAS', 'Data Management', 'Data Scientist', 'SPSS', 'Analytics', 'SQL']",9 DAYS AGO
Advisory - Snowflake Data Modelling,PwC,6-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data analysis', 'RDBMS', 'GCP', 'Postgresql', 'MySQL', 'Healthcare', 'Business process mapping', 'Informatica']",30+ DAYS AGO
"Advisor, Data Science",Dell,5-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Science', 'R', 'Python', 'IT Skills', 'Machine Learning', 'Oracle', 'Big Data', 'Tableau']",26 DAYS AGO
PMO - Data Analytics/Visualisation,HCL,10-18 Yrs,Not disclosed,Bangalore/Bengaluru,"['Python', 'Tableau', 'Keras', 'Panda', 'R', 'CliqView', 'Power BI', 'TensorFlow']",27 DAYS AGO
ML NLP Engineer - Pune - Immediate Opening,DigitalMain Pvt Ltd,3-5 Yrs,Not disclosed,Pune(Baner),"['NLP', 'Machine Learning', 'Python', 'IT Skills', 'Elastic Search', 'Pytorch', 'Tensorflow', 'Solr']",2 DAYS AGO
Data Architect,Shell,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Powerdesigner', 'E-R tooling', 'System Architect', 'Enterprise Architecture', 'project delivery methodologies', 'Azure Data', 'data modelling', 'Hadoop']",30+ DAYS AGO
Segment Architect - IT4IT Data,Shell,6-11 Yrs,Not disclosed,Bangalore/Bengaluru,"['Data Modelling', 'Data lakes', 'IT4IT', 'Enterprise Architecture', 'Big Data', 'IT Infrastructure', 'Database Management', 'Master Data Management']",30+ DAYS AGO
Data Quality Process Specialist,Schneider Electric,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Communication Skills', 'Data Quality', 'Writing Skills', 'Master Data Management', 'Data Analysis', 'Metadata', 'Data Profiling', 'Data Governance']",30+ DAYS AGO
Manager - Project Data and Integration Management,GSK India,7-9 Yrs,Not disclosed,Bangalore/Bengaluru,"['project management', 'data analysis', 'drug development', 'project plan management', 'visualizations', 'Integration Management', 'information management', 'R&D development']",30+ DAYS AGO
AI Ops / DevOps Engineer,Marlabs Software Pvt. Ltd.,3-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Linux', 'DevOps', 'docker', 'AI', 'Nginx', 'Python', 'IT Skills', 'Data Science']",30+ DAYS AGO
AI & ML Software Engineer,Parallel Wireless,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Java', 'Software Development', 'Algorithms', 'Mysql', 'Software Engineer', 'Aws', 'Software Design', 'Python']",30+ DAYS AGO
AI Engineer,Bobble App,2-7 Yrs,Not disclosed,"Gurgaon, Bengaluru","['Graphics', 'Computer science', 'C++', 'Postgresql', 'MySQL', 'Machine learning', 'Data structures', 'MATLAB']",30+ DAYS AGO
"Engineer , Senior/Lead (CPUSS Validation )","Qualcomm Technologies, Inc",3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['RTOS', 'Computer science', 'Performance tuning', 'Data analysis', 'Simulation', 'RF', 'Analog', 'Circuit designing']",30+ DAYS AGO
AI - ML Engineer,ELDAAS Technologies Pvt. Ltd.,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Nlp', 'Software Engineering', 'Image Processing', 'Computer Science', 'Computer Vision', 'Machine Learning', 'Deep Learning', 'Python']",30+ DAYS AGO
Lead Data Scientist,Bit Brothers Tech Pvt Ltd,4-6 Yrs,Not disclosed,Mumbai,"['Computer science', 'Statistical analysis', 'Data management', 'data science', 'Machine learning', 'Data quality', 'Data mining', 'MATLAB']",30+ DAYS AGO
AI Software Engineer,Alphaics India Pvt Ltd,2-5 Yrs,Not disclosed,Bengaluru,"['Computer science', 'Computer vision', 'deep learning', 'C++', 'Prototype', 'Neural networks', 'Machine learning', 'high performance computing']",30+ DAYS AGO
Job Opening For Data Scientist Lead,SELLinALL,2-7 Yrs,Not disclosed,"Guwahati, Chennai, Coimbatore","['IT Skills', 'Java', 'Python', 'Machine Learning', 'Cloud', 'Javascript', 'Software Development', 'Front End']",19 DAYS AGO
AI Engineer,Multi Recruit,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Tensorflow', 'R', 'Algorithms', 'Prototype', 'Data Structures', 'Data Modeling', 'Data Analytics', 'Machine Learning']",30+ DAYS AGO
Lead Data Scientist,Prevalent AI India Private Limited,7-12 Yrs,Not disclosed,"Kochi, Kakinada","['Solution architecture', 'Team management', 'Prototype', 'Machine learning', 'Engineering Manager', 'Workflow', 'Data mining', 'Analytics']",30+ DAYS AGO
VP - Lead Data Scientist,Morgan Stanley,5-10 Yrs,Not disclosed,Mumbai,"['Computer science', 'Data analysis', 'Legal compliance', 'Analytical', 'Risk assessment', 'Machine learning', 'Risk management', 'SDLC']",30+ DAYS AGO
AI/ML Engineer,ExamRoom.AI,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"['Layer Activation', 'R-CNN', 'Cnn', 'Image Captioning', 'Attention Mechanisms', 'Visualization Techniques']",23 DAYS AGO
AI Engineer,ikomet Technology Solutions Pvt. Ltd.,3-5 Yrs,Not disclosed,Chennai,"['deep learning', 'Prototype', 'Linux', 'data science', 'Business Analyst', 'Machine learning', 'E-commerce', 'big data']",30+ DAYS AGO
Lead Data Scientist,MIMIT Healthcare,6-10 Yrs,"25,00,000 - 35,00,000 PA.",Noida,"['statistical modelling', 'Python', 'Tableau', 'Machine Learning', 'Keras', 'Tensorflow', 'NLP', 'Data Analysis']",30+ DAYS AGO
Lead - Data Scientist,BigTapp Analytics Pte Ltd,5-7 Yrs,Not disclosed,Chennai,"['IT Skills', 'Java', 'Python', 'Software Development', 'Big Data', '.Net', 'C++', 'Data analysis']",30+ DAYS AGO
Junior Engineer - Software,CRON Systems Pvt Ltd,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['Ai', 'Software Engineer']",30+ DAYS AGO
Design Verification Principal Engineer - AI/ML IP,Marvell,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"['Unix', 'C++', 'Application support', 'Linux', 'Networking', 'SOC', 'Ethernet', 'Perl']",30+ DAYS AGO
Software Engineer - AI,Xpheno,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,"['Training', 'JAX', 'deep learning', 'C++', 'webgl', 'Formulation', 'Javascript']",30 DAYS AGO
Data Science,ACZ Global Private Limited,5-10 Yrs,Not disclosed,"Kochi/Cochin, Trivandrum/Thiruvananthapuram","['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Big Data', 'deep learning', 'sckit learn', 'NLP']",3 DAYS AGO
Embedded AI Engineer,kami vision,1-3 Yrs,Not disclosed,Bangalore/Bengaluru,['Embedded AI Engineer'],30+ DAYS AGO
Computer Vision AI Engineer,kami vision,1-3 Yrs,Not disclosed,Bangalore/Bengaluru,"['IT Skills', 'Python', 'Computer Vision AI Engineer']",30+ DAYS AGO
Data Engineer Analyst,Telstra,2-6 Yrs,Not disclosed,Bangalore/Bengaluru,"['Automation', 'Data analysis', 'Machine learning', 'Flex', 'Agile', 'Workflow', 'Gap analysis', 'Data quality']",3 DAYS AGO
AI & ML Software Engineer,ParallelStack Sytems,1-5 Yrs,Not disclosed,Bangalore/Bengaluru,"['REST API', 'ORM', 'Python', 'NOSQL', 'MongoDB', 'Unit testing', 'Kubernetes', 'Java']",30+ DAYS AGO
JD1196 - AI Engineer,Bloom Consulting Services,2-7 Yrs,Not disclosed,Bengaluru,"['Computer vision', 'deep learning', 'Solution design', 'Automation', 'Image processing', 'Django', 'Consulting', 'Machine learning']",30+ DAYS AGO
Lead Data Scientist-New Frontiers,idfc first bank,4-8 Yrs,Not disclosed,Remote,"['Graphics', 'data science', 'Data modeling', 'Analytical', 'Machine learning', 'Data structures', 'Business modeling', 'Data analytics']",30+ DAYS AGO
Lead Data Scientist,Dream11,5-8 Yrs,Not disclosed,Mumbai,"['deep learning', 'Backend', 'nginx', 'cassandra', 'MySQL', 'Machine learning', 'MongoDB', 'RPM']",30+ DAYS AGO
Technology Services - Senior Analyst - RPA Workfusion,eClerx,3-5 Yrs,Not disclosed,Mumbai,"['Java', 'OOPS', 'RPA Workfusion', 'IT Skills', 'J2EE', 'Software Development', 'Testing', 'HTML']",6 DAYS AGO
Data Scientist Delivery Lead,Scouters Pvt Ltd.,4-7 Yrs,Not disclosed,India,"['BPO', 'client management', 'algorithms', 'python', 'Prototype', 'SAS', 'Data mining', 'Analytics']",30+ DAYS AGO
Lead Data Scientist,Joveo,3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'AWS', 'Computer science', 'deep learning', 'Talent sourcing']",30+ DAYS AGO
Lead Data Scientist - KYC/Fraud Detection,Tide Software,5-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Software Development', 'Machine Learning', 'Cloud', 'AWS', 'Data Science', 'Business Intelligence']",30+ DAYS AGO
Solutions Lead - Machine Learning/Open Source/Big Data,New Horizons HR Solutions,10-15 Yrs,Not disclosed,"Mumbai, Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR","['R', 'data science', 'Python', 'IT Skills', 'Java', 'Testing', 'Machine Learning', 'Big Data']",7 DAYS AGO
Data Analyst/Engineer - VBA/Python,Decision Point,1-3 Yrs,Not disclosed,Gurgaon/Gurugram,"['IT Skills', 'Python', 'Data Science', 'MS SQL', 'R', 'VBA', 'MySQL', 'Database administration']",18 DAYS AGO
Lead Data Scientist - KYC/Fraud/Marketing,Tide Software,1-6 Yrs,Not disclosed,New Delhi,"['Neural networks', 'Diversity and Inclusion', 'Machine learning', 'Agile', 'Medical insurance', 'Business intelligence', 'Fraud detection', 'Financial services']",30+ DAYS AGO
Lead Data Scientist | Advance Auto Parts,TALENT500 TECH (INDIA) PRIVATE LIMITED,8-11 Yrs,Not disclosed,Hyderabad/Secunderabad,"['Data Science', 'Machine Learning', 'Python']",30+ DAYS AGO
Lead Data Scientist,Tide Software,1-6 Yrs,Not disclosed,Hyderabad,"['IT Skills', 'Data Science', 'DevOps', 'Project Management', 'Big Data', 'AWS', 'BPO', 'Backend']",30+ DAYS AGO
Lead Data Scientist,iLink Digital,6-8 Yrs,Not disclosed,Pune,"['Telecom', 'SAN', 'Cloud computing', 'SMS', 'Healthcare', 'MATLAB', 'ASP', 'Analytics']",30+ DAYS AGO
Lead Data Scientist - Computer Vision,Michelin,3-7 Yrs,Not disclosed,Pune,"['Training', 'Computer vision', 'deep learning', 'SUB', 'Machine learning', 'Cloud', 'Deployment', 'application architecture']",30+ DAYS AGO
Lead Data Scientist,Tide Software,5-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Software Development', 'Machine Learning', 'Cloud', 'AWS', 'Data Scientist', 'Natural Language Processing']",30+ DAYS AGO
Lead Data Scientist,DemandMatrix,5-7 Yrs,Not disclosed,Pune,"['IT Skills', 'Python', 'Testing', 'Data Science', 'Machine Learning', 'Cloud', 'AWS', 'TAM']",30+ DAYS AGO
Lead Data Scientist,KANINI SOFTWARE SOLUTIONS INDIA PRIVATE LIMITED,9-14 Yrs,Not disclosed,"Chennai, Coimbatore","['UMAP', 'Logility', 'APS', 'kNN', 'tSNE', 'Anaplan', 'Oracle VCP', 'JDA ESP']",30+ DAYS AGO
Tech Lead - Data Scientist,ZF India Private Limited,4-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Cloud', 'Project Management', 'Azure', 'Computer science']",22 DAYS AGO
Data Scientist - Growth and Marketing Data Team,Confluent,2-6 Yrs,Not disclosed,Remote,"['IT Skills', 'Python', 'Testing', 'Data Science', 'Machine Learning', 'Tableau', 'Computer science', 'Operations research']",22 DAYS AGO
Future Leaders Program - Data Scientist,BOB Financial Solutions Ltd,1-6 Yrs,Not disclosed,Mumbai (All Areas),"['Data Handling', 'python', 'Analytical Skills', 'power bi', 'machine learning', 'financial services', 'sql']",23 DAYS AGO
Lead Data Scientist,Egnify Technologies,6-11 Yrs,Not disclosed,Hyderabad/Secunderabad,"['IT Skills', 'Python', 'Data Science', 'Machine Learning', 'Computer science', 'deep learning', 'Statistical analysis', 'Data analytics']",30+ DAYS AGO
Tech Lead - Data Scientist,ZF Friedrichshafen AG,5-5 Yrs,Not disclosed,Hyderabad,"['Azure', 'data science', 'data Modeling', 'Data analytics', 'sql']",24 DAYS AGO
